Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,677,2761
"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,S.C. (PwD),Gender-Neutral,58,58
"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,402,7095
"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,2233,4677
"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,Open (PwD),Gender-Neutral,105,105
"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,859,1700
"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,533,787
"National Institute of Technology, Tiruchirappalli","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,116,313
"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,14402,23535
"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,Open (PwD),Gender-Neutral,1041,1041
"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,5795,7719
"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4323,5340
"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,10257,16592
"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,8309,17505
"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,4680,5727
"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,O.B.C-N.C.L (PwD),Gender-Neutral,363,363
"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1660,3925
"National Institute of Technology, Tiruchirappalli","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1081,1425
"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,13392,21896
"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",HS,Open (PwD),Gender-Neutral,1431,1431
"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,5358,7330
"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4419,5494
"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,8630,9973
"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,10889,16229
"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,4326,5740
"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",OS,O.B.C-N.C.L (PwD),Gender-Neutral,398,398
"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2587,3345
"National Institute of Technology, Tiruchirappalli","Production Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1065,2614
"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,38809,53428
"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,13797,41624
"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,5366,6904
"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,5374,6903
"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,26922,30882
"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,7700,8777
"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3942,4441
"National Institute of Technology, Uttarakhand","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1498,1700
"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,16274,32351
"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,10091,17076
"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,5046,6773
"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1680,3428
"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,11984,18639
"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,Open (PwD),Gender-Neutral,633,633
"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5235,6222
"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2278,3702
"National Institute of Technology, Uttarakhand","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1853,1921
"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,31149,51811
"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,16846,41304
"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,8126,11438
"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,6843,7763
"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,15533,26450
"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,Open (PwD),Gender-Neutral,720,720
"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,7496,8642
"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3725,4336
"National Institute of Technology, Uttarakhand","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1877,2183
"National Institute of Technology, Uttarakhand","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,28962,47345
"National Institute of Technology, Uttarakhand","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,17491,41954
"National Institute of Technology, Uttarakhand","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,8053,11947
"National Institute of Technology, Uttarakhand","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3233,5765
"National Institute of Technology, Uttarakhand","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,18983,24469
"National Institute of Technology, Uttarakhand","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,7645,8439
"National Institute of Technology, Uttarakhand","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,O.B.C-N.C.L (PwD),Gender-Neutral,1058,1058
"National Institute of Technology, Uttarakhand","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4468,4727
"National Institute of Technology, Uttarakhand","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2132,2588
"National Institute of Technology, Uttarakhand","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,22127,46987
"National Institute of Technology, Uttarakhand","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,19868,38247
"National Institute of Technology, Uttarakhand","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,5604,8472
"National Institute of Technology, Uttarakhand","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2030,8169
"National Institute of Technology, Uttarakhand","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,19034,26808
"National Institute of Technology, Uttarakhand","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,Open (PwD),Gender-Neutral,456,456
"National Institute of Technology, Uttarakhand","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,7347,8628
"National Institute of Technology, Uttarakhand","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3831,4269
"National Institute of Technology, Uttarakhand","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2093,2536
"National Institute of Technology, Warangal","Bio Technology (4 Years, Bachelor of Technology)",AP,OPEN,Gender-Neutral,24465,27975
"National Institute of Technology, Warangal","Bio Technology (4 Years, Bachelor of Technology)",AP,OBC-NCL,Gender-Neutral,9780,9780
"National Institute of Technology, Warangal","Bio Technology (4 Years, Bachelor of Technology)",AP,SC,Gender-Neutral,4444,4444
"National Institute of Technology, Warangal","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,16091,31518
"National Institute of Technology, Warangal","Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,7491,10414
"National Institute of Technology, Warangal","Bio Technology (4 Years, Bachelor of Technology)",HS,O.B.C-N.C.L (PwD),Gender-Neutral,485,485
"National Institute of Technology, Warangal","Bio Technology (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2703,4525
"National Institute of Technology, Warangal","Bio Technology (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,864,988
"National Institute of Technology, Warangal","Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,15528,22824
"National Institute of Technology, Warangal","Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5625,8108
"National Institute of Technology, Warangal","Bio Technology (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2688,4248
"National Institute of Technology, Warangal","Bio Technology (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,990,1170
"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",AP,OPEN,Gender-Neutral,14019,14798
"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",AP,OBC-NCL,Gender-Neutral,5792,5903
"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",AP,SC,Gender-Neutral,3270,3270
"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",AP,ST,Gender-Neutral,1717,1717
"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,10743,18842
"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",HS,Open (PwD),Gender-Neutral,662,662
"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,4235,5889
"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2318,3820
"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1235,1365
"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,8241,13933
"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",OS,Open (PwD),Gender-Neutral,525,525
"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,3152,5626
"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1817,2447
"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",OS,S.C. (PwD),Gender-Neutral,155,155
"National Institute of Technology, Warangal","Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1087,1656
"National Institute of Technology, Warangal","Civil Engineering (4 Years, Bachelor of Technology)",AP,OPEN,Gender-Neutral,13937,14465
"National Institute of Technology, Warangal","Civil Engineering (4 Years, Bachelor of Technology)",AP,Open (PwD),Gender-Neutral,488,488
"National Institute of Technology, Warangal","Civil Engineering (4 Years, Bachelor of Technology)",AP,OBC-NCL,Gender-Neutral,4563,4668
"National Institute of Technology, Warangal","Civil Engineering (4 Years, Bachelor of Technology)",AP,SC,Gender-Neutral,2321,2321
"National Institute of Technology, Warangal","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,10308,15130
"National Institute of Technology, Warangal","Civil Engineering (4 Years, Bachelor of Technology)",HS,Open (PwD),Gender-Neutral,225,225
"National Institute of Technology, Warangal","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,3457,4602
"National Institute of Technology, Warangal","Civil Engineering (4 Years, Bachelor of Technology)",HS,O.B.C-N.C.L (PwD),Gender-Neutral,174,174
"National Institute of Technology, Warangal","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1560,2418
"National Institute of Technology, Warangal","Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,479,649
"National Institute of Technology, Warangal","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,7024,13485
"National Institute of Technology, Warangal","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,2854,3984
"National Institute of Technology, Warangal","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,762,1553
"National Institute of Technology, Warangal","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,208,472
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",AP,OPEN,Gender-Neutral,2733,3089
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",AP,OBC-NCL,Gender-Neutral,858,1140
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",AP,SC,Gender-Neutral,569,569
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",AP,ST,Gender-Neutral,246,246
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,1362,4411
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,Open (PwD),Gender-Neutral,125,125
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,886,1452
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,401,1047
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,12,275
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,1356,2604
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,624,846
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,O.B.C-N.C.L (PwD),Gender-Neutral,15,15
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,208,518
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,114,222
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,S.T. (PwD),Gender-Neutral,12,12
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AP,OPEN,Gender-Neutral,8700,9776
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AP,OBC-NCL,Gender-Neutral,2946,3197
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AP,SC,Gender-Neutral,1332,1332
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AP,ST,Gender-Neutral,603,603
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,6579,10211
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,Open (PwD),Gender-Neutral,503,503
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,2019,3223
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,O.B.C-N.C.L (PwD),Gender-Neutral,447,447
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,706,1989
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,144,466
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,3891,7236
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,Open (PwD),Gender-Neutral,410,410
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,1380,2580
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,581,1235
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,250,475
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AP,OPEN,Gender-Neutral,5274,5560
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AP,OBC-NCL,Gender-Neutral,2090,2119
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AP,SC,Gender-Neutral,846,900
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AP,ST,Gender-Neutral,611,611
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,1541,6488
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,Open (PwD),Gender-Neutral,409,409
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,1611,2676
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1106,1739
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,296,398
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,3004,5064
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,900,1879
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,316,822
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,S.C. (PwD),Gender-Neutral,50,50
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,242,506
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",AP,OPEN,Gender-Neutral,7755,9975
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",AP,OBC-NCL,Gender-Neutral,2851,2851
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",AP,O.B.C-N.C.L (PwD),Gender-Neutral,149,149
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",AP,SC,Gender-Neutral,1423,1423
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",AP,ST,Gender-Neutral,751,751
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,5512,12401
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,2487,3440
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,968,2305
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,134,162
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,S.T. (PwD),Gender-Neutral,10,10
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,3611,7570
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,Open (PwD),Gender-Neutral,139,139
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,1370,2496
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,559,1039
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,459,586
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AP,OPEN,Gender-Neutral,20446,21766
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AP,OBC-NCL,Gender-Neutral,7007,7059
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AP,SC,Gender-Neutral,3578,3578
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,18913,28095
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,Open (PwD),Gender-Neutral,1630,1630
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,6561,7845
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2553,3475
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1257,1357
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,14792,20053
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,Open (PwD),Gender-Neutral,891,891
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5003,6492
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,O.B.C-N.C.L (PwD),Gender-Neutral,486,486
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2150,3542
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,606,2452
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,16264,26986
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,10820,15901
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,3006,4312
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1840,2478
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,13023,19862
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",OS,Open (PwD),Gender-Neutral,1653,1653
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,4658,6675
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",OS,O.B.C-N.C.L (PwD),Gender-Neutral,1031,1031
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3134,4623
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1237,1817
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemistry (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,53397,58390
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemistry (5 Years, Integrated Master of Science)",HS,OBC-NCL,Gender-Neutral,29880,32614
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemistry (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,10198,15945
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemistry (5 Years, Integrated Master of Science)",HS,ST,Gender-Neutral,8643,10185
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemistry (5 Years, Integrated Master of Science)",OS,OPEN,Gender-Neutral,32231,34982
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemistry (5 Years, Integrated Master of Science)",OS,OBC-NCL,Gender-Neutral,8941,12511
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemistry (5 Years, Integrated Master of Science)",OS,SC,Gender-Neutral,5550,7431
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemistry (5 Years, Integrated Master of Science)",OS,ST,Gender-Neutral,3189,4117
"Sardar Vallabhbhai National Institute of Technology, Surat","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,18781,30453
"Sardar Vallabhbhai National Institute of Technology, Surat","Civil Engineering (4 Years, Bachelor of Technology)",HS,Open (PwD),Gender-Neutral,790,790
"Sardar Vallabhbhai National Institute of Technology, Surat","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,7481,12764
